employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,salary,performance_rating,overtime,birthdate,termdate
00-82101523,Manuel,Camacho,Male,New York,Rochester,2019-06-25,Sales,Sales Specialist,Bachelor,74577,Good,No,2002-05-16,
00-72273706,Kaitlin,King,Male,New York,New York City,2022-10-23,Operations,Inventory Specialist,Bachelor,63393,Satisfactory,No,1988-10-27,
00-61952261,Gary,Hernandez,Female,North Carolina,Greensboro,2023-09-15,Sales,Sales Specialist,PhD,66631,Good,Yes,1979-04-20,
00-90531418,Erika,Gilbert,Female,New York,Rochester,2021-10-16,IT,Software Developer,Bachelor,91755,Excellent,No,1982-01-29,
00-68004202,Jonathan,Wong,Female,New York,New York City,2016-01-22,Customer Service,Help Desk Technician,Bachelor,70844,Good,No,1987-06-22,
00-51140263,Juan,Sullivan,Male,New York,New York City,2021-02-13,Operations,Logistics Coordinator,Bachelor,63014,Good,No,1988-11-21,
00-32564772,Michael,Higgins,Male,New York,Rochester,2020-06-20,Customer Service,Help Desk Technician,Bachelor,91842,Satisfactory,Yes,1977-02-09,
00-82032003,Kelly,Pugh,Male,New York,Buffalo,2017-11-02,IT,Software Developer,Master,87810,Satisfactory,Yes,2003-01-27,
00-58571728,Erin,Richardson,Male,North Carolina,Raleigh,2023-12-16,Customer Service,Support Specialist,High School,56704,Good,No,1998-09-06,
00-71414583,Rachael,Lopez,Female,New York,Rochester,2017-06-28,Sales,Sales Manager,PhD,103470,Satisfactory,Yes,1990-10-15,
00-91363169,Sharon,Lucero,Male,New York,Rochester,2023-10-26,HR,Recruiter,Bachelor,77935,Satisfactory,No,1985-09-24,
00-10526751,Jerry,Wallace,Female,New York,Rochester,2017-06-14,Operations,Operations Analyst,Master,92048,Good,No,1965-05-06,
00-20345276,Laura,Foster,Male,Illinois,Chicago,2021-08-11,Finance,Financial Analyst,Bachelor,107152,Good,No,1976-01-18,
00-93235223,Kelsey,Mcdaniel,Male,New York,New York City,2018-06-23,IT,IT Support Specialist,Bachelor,64947,Good,No,1999-10-29,
00-27073410,Nicolas,Wilson,Male,New York,Rochester,2023-09-20,Sales,Sales Specialist,Bachelor,83168,Good,Yes,1994-07-15,
00-98638560,Rachel,Wang,Male,New York,Rochester,2019-01-02,Operations,Logistics Coordinator,Bachelor,67064,Good,Yes,1986-08-18,
00-26669845,Mary,Flores,Female,Michigan,Detroit,2023-07-12,Customer Service,Customer Service Representative,High School,58113,Excellent,Yes,1979-04-13,
00-20097403,Katie,Stokes,Female,New York,Rochester,2020-06-26,Finance,Financial Analyst,PhD,102495,Good,No,1984-08-17,
00-57223553,Kevin,Sandoval,Male,New York,Rochester,2022-11-07,Customer Service,Support Specialist,High School,56554,Good,No,2004-03-20,
00-50902313,Michael,Evans,Male,New York,Buffalo,2023-10-09,Sales,Sales Representative,Bachelor,60643,Satisfactory,No,1984-09-07,
00-65978513,Peter,Hicks,Male,New York,New York City,2022-04-17,Marketing,SEO Specialist,Bachelor,78138,Satisfactory,Yes,1973-12-02,
00-22596398,Joshua,Salazar,Male,New York,New York City,2019-07-20,Sales,Sales Consultant,Master,75109,Satisfactory,No,1999-07-13,
00-39134138,Brian,Blanchard,Male,Ohio,Columbus,2021-11-06,Sales,Sales Specialist,Master,80607,Satisfactory,No,1988-08-21,
00-38472624,Matthew,Morales,Male,New York,Rochester,2024-04-20,IT,Software Developer,Master,86958,Excellent,No,2004-10-18,
00-80051422,Jessica,Craig,Female,New York,Buffalo,2017-06-22,Sales,Sales Representative,Bachelor,54483,Satisfactory,No,1995-12-16,
00-27646484,Jonathan,Rivera,Female,New York,New York City,2018-08-08,Sales,Sales Representative,Bachelor,70602,Good,No,1986-11-17,
00-82270877,Christina,Grant,Male,New York,New York City,2016-03-22,Operations,Logistics Coordinator,Bachelor,71545,Good,No,1978-11-04,
00-41543524,Ian,Brooks,Female,New York,Rochester,2016-04-04,Sales,Sales Specialist,Master,63408,Satisfactory,No,1971-01-26,
00-52059707,Logan,Dickson,Female,Michigan,Grand Rapids,2024-10-13,Marketing,Marketing Coordinator,Bachelor,64633,Good,Yes,1988-07-12,
00-80739836,Brittany,Davis,Female,New York,Rochester,2023-02-15,Customer Service,Customer Service Representative,High School,58880,Good,No,1970-04-04,
00-46729273,Christopher,Estes,Male,Michigan,Grand Rapids,2023-12-20,Sales,Sales Consultant,Master,79727,Good,No,1990-07-13,
00-47994683,Jacqueline,Watson,Female,Michigan,Grand Rapids,2020-09-26,Sales,Sales Representative,Bachelor,61902,Satisfactory,No,1984-11-03,
00-56509823,Michelle,Hayden,Male,Michigan,Warren,2015-04-08,Marketing,Marketing Manager,Bachelor,113016,Needs Improvement,No,2001-03-19,
00-11943829,Robert,Coleman,Male,New York,Rochester,2022-07-18,Operations,Operations Analyst,Bachelor,84211,Good,No,1995-07-20,
00-38502238,Chelsea,Barnett,Female,New York,Rochester,2022-10-10,Operations,Logistics Coordinator,Bachelor,57892,Good,No,1974-10-05,
00-79188082,Marc,Walker,Female,New York,Buffalo,2016-03-05,Customer Service,Help Desk Technician,Bachelor,68685,Excellent,Yes,2000-03-31,
00-85833770,Charles,Kelly,Female,New York,Buffalo,2021-08-13,IT,IT Support Specialist,High School,55882,Good,Yes,1970-02-18,
00-28752079,Robert,Porter,Female,New York,New York City,2017-03-23,Customer Service,Help Desk Technician,Bachelor,73282,Good,No,1973-08-24,
00-37140392,Brian,Hopkins,Female,New York,New York City,2016-10-07,IT,IT Support Specialist,Bachelor,64415,Good,No,1981-11-03,
00-72821585,Heather,Curtis,Female,New York,New York City,2019-09-27,Finance,Financial Analyst,Master,77111,Good,No,1978-09-22,
00-33339154,Sharon,Patel,Female,Illinois,Aurora,2017-12-07,Customer Service,Support Specialist,Bachelor,58084,Good,Yes,1980-10-18,
00-42417091,Katherine,Dyer,Female,Pennsylvania,Allentown,2024-02-27,Sales,Sales Representative,Bachelor,60945,Excellent,No,1961-03-16,
00-75627524,Diane,Barnes,Female,New York,Buffalo,2019-03-02,Sales,Sales Specialist,Master,70565,Satisfactory,No,1979-09-20,
00-75702105,Michael,Faulkner,Female,New York,New York City,2019-07-12,IT,Software Developer,Master,106399,Satisfactory,No,1989-11-05,
00-69168009,Elaine,Anderson,Male,New York,Buffalo,2019-05-11,Finance,Accountant,Bachelor,82036,Satisfactory,No,1994-04-10,
00-69567588,Melissa,Phillips,Female,New York,Buffalo,2018-11-17,Operations,Logistics Coordinator,Bachelor,58534,Excellent,No,1974-06-02,
00-53015526,Frank,Andrews,Female,New York,New York City,2018-12-04,Sales,Sales Representative,Bachelor,61958,Satisfactory,No,1993-06-11,
00-72834394,Nicole,Washington,Male,New York,Rochester,2024-11-03,Operations,Inventory Specialist,Bachelor,69365,Good,No,1992-10-25,
00-64530866,Amy,Garcia,Female,New York,New York City,2019-08-25,Sales,Sales Specialist,PhD,97167,Satisfactory,No,1995-10-17,
00-43160253,Donald,Brown,Male,Michigan,Detroit,2020-10-21,Customer Service,Help Desk Technician,High School,79145,Satisfactory,No,1981-05-14,
00-27117708,Linda,Ruiz,Male,Pennsylvania,Allentown,2021-09-23,Marketing,SEO Specialist,High School,72112,Satisfactory,No,1991-11-07,
00-16845681,Jonathan,Daniel,Male,New York,Buffalo,2023-04-19,Operations,Operations Analyst,Bachelor,65397,Good,No,1988-05-08,
00-17901280,Sean,Hughes,Male,New York,Rochester,2024-04-24,Customer Service,Customer Service Representative,Bachelor,71105,Good,Yes,1983-01-05,
00-44183020,Greg,Wright,Male,Illinois,Naperville,2023-06-26,Customer Service,Customer Service Representative,High School,59469,Good,No,1976-09-12,
00-43495499,Susan,Olson,Male,New York,Rochester,2020-07-31,Sales,Sales Consultant,Bachelor,95143,Good,Yes,1986-11-14,
00-73424553,Samantha,Fleming,Female,Michigan,Warren,2021-11-05,Marketing,Marketing Coordinator,Bachelor,62712,Good,No,1986-03-09,
00-92280042,Nichole,Miller,Female,New York,Buffalo,2021-06-16,IT,IT Support Specialist,High School,60911,Satisfactory,No,1994-11-28,
00-34284760,Christian,White,Male,North Carolina,Charlotte,2023-05-11,HR,HR Assistant,Bachelor,63821,Satisfactory,No,1976-07-04,
00-35359610,Amanda,Stokes,Male,New York,Rochester,2017-05-14,Customer Service,Customer Service Representative,High School,63722,Needs Improvement,No,1985-07-03,
00-27662714,Lauren,Howell,Male,New York,Rochester,2021-12-15,Sales,Sales Representative,Bachelor,62765,Satisfactory,No,1961-10-30,
00-15825206,Henry,Griffin,Male,New York,Rochester,2017-11-22,Finance,Financial Analyst,PhD,64620,Good,No,1971-05-25,
00-90599649,Ronald,Calhoun,Male,New York,Buffalo,2016-07-20,Operations,Inventory Specialist,High School,58919,Satisfactory,Yes,1979-04-19,
00-90457402,Deborah,Gibson,Female,New York,New York City,2017-07-30,Sales,Sales Specialist,Bachelor,73771,Needs Improvement,No,1975-08-06,
00-58671587,Alicia,Shepard,Male,New York,Buffalo,2018-05-09,IT,Software Developer,Master,99036,Needs Improvement,No,1975-04-18,
00-48631003,Kelly,Rivera,Male,New York,Buffalo,2023-04-11,Operations,Operations Analyst,Bachelor,60755,Satisfactory,No,1999-12-13,
00-22022183,Nicole,Blake,Male,Michigan,Grand Rapids,2019-01-27,Operations,Logistics Coordinator,Bachelor,66361,Excellent,No,1997-10-04,
00-33793492,Joe,Smith,Male,New York,New York City,2015-12-23,Operations,Operations Analyst,Master,56617,Good,No,1966-09-19,
00-97703852,Cheryl,Carney,Male,New York,Buffalo,2022-10-08,Operations,Inventory Specialist,Bachelor,63655,Satisfactory,Yes,1980-11-13,
00-21924247,Shari,Ritter,Female,New York,New York City,2015-03-24,Customer Service,Customer Service Representative,High School,55242,Satisfactory,No,1988-11-26,
00-43746208,Robert,Zamora,Male,New York,New York City,2017-01-02,Operations,Inventory Specialist,High School,56738,Satisfactory,No,1999-12-20,
00-62653075,Hayley,Estes,Female,New York,Rochester,2017-06-18,Sales,Sales Representative,Bachelor,64018,Satisfactory,No,1998-09-07,
00-31524239,Hunter,Chavez,Female,New York,Buffalo,2022-09-15,Operations,Inventory Specialist,Bachelor,54819,Satisfactory,No,1963-11-19,
00-66157110,Vickie,Travis,Female,New York,Buffalo,2020-08-13,IT,IT Support Specialist,Bachelor,60748,Good,No,1993-07-21,
00-30979589,Jason,Bennett,Male,Pennsylvania,Philadelphia,2022-04-07,Marketing,Content Creator,Bachelor,59368,Good,No,2000-11-01,
00-94763944,Zachary,Johnson,Female,New York,Rochester,2016-02-29,Operations,Inventory Specialist,High School,54363,Satisfactory,Yes,1996-01-11,
00-32166057,Mary,Skinner,Male,Michigan,Grand Rapids,2024-07-24,Sales,Sales Consultant,Master,78824,Satisfactory,No,1990-09-03,
00-77139181,Justin,Phillips,Female,New York,Rochester,2017-08-23,Customer Service,Customer Service Representative,Bachelor,62524,Satisfactory,No,1988-04-27,
00-78264794,John,Higgins,Female,Illinois,Naperville,2015-09-17,Customer Service,Support Specialist,Bachelor,64639,Satisfactory,No,1985-07-25,
00-69866120,Michael,Wilson,Female,New York,Rochester,2024-12-10,IT,Software Developer,Bachelor,82032,Satisfactory,No,1975-04-20,
00-74747138,Chad,Ward,Female,New York,Rochester,2016-08-03,Customer Service,Support Specialist,Bachelor,59618,Excellent,No,1987-09-12,
00-35280582,Linda,Taylor,Female,New York,Buffalo,2020-02-21,Operations,Logistics Coordinator,Bachelor,59203,Needs Improvement,No,1974-05-11,
00-15300565,Jacqueline,Allen,Female,New York,Rochester,2015-12-15,Sales,Sales Specialist,PhD,75553,Good,No,1966-09-22,
00-18052671,Bryan,Mcmahon,Female,New York,Buffalo,2022-06-30,Customer Service,Customer Service Representative,High School,60587,Satisfactory,No,1982-05-28,
00-28859018,Anthony,Barnes,Male,New York,Rochester,2018-08-27,Customer Service,Support Specialist,High School,55998,Excellent,No,1990-06-25,
00-66925573,Johnny,Johnson,Female,New York,Buffalo,2021-05-03,Customer Service,Help Desk Technician,Bachelor,59706,Needs Improvement,Yes,1986-02-17,
00-54386555,Tammy,Garcia,Female,New York,Rochester,2017-01-14,IT,System Administrator,Bachelor,89491,Good,No,1999-01-31,
00-65457138,David,Anderson,Female,New York,Buffalo,2016-09-03,Finance,Financial Analyst,PhD,75803,Good,Yes,1986-02-25,
00-98324669,Sandra,Allen,Female,New York,Buffalo,2018-01-21,Operations,Inventory Specialist,Bachelor,65442,Satisfactory,Yes,1976-07-13,
00-13732591,Jason,Gonzales,Male,Michigan,Detroit,2017-09-20,IT,System Administrator,Bachelor,95129,Excellent,Yes,1997-09-03,
00-66526786,Gregory,Dyer,Female,Illinois,Aurora,2021-09-10,Operations,Operations Analyst,Master,68059,Satisfactory,No,1999-08-16,
00-48526132,Jennifer,Kerr,Female,New York,Buffalo,2023-01-27,Operations,Inventory Specialist,Bachelor,57402,Good,No,1980-09-19,
00-99946386,Amanda,Reid,Female,New York,New York City,2019-03-04,Sales,Sales Consultant,Master,72658,Excellent,No,1994-10-07,
00-18731930,Justin,Bryant,Male,New York,Rochester,2018-12-06,Finance,Financial Analyst,Bachelor,91720,Good,No,1965-09-29,
00-36936963,Michael,Lopez,Female,New York,Buffalo,2018-01-25,Sales,Sales Specialist,Bachelor,78942,Satisfactory,No,1997-04-27,
00-76448559,Lauren,Garcia,Male,New York,New York City,2017-08-31,Finance,Financial Analyst,Bachelor,81066,Good,Yes,1993-12-05,
00-79078311,Charles,Stephens,Female,New York,New York City,2018-01-06,Marketing,SEO Specialist,High School,56260,Satisfactory,Yes,1982-09-26,
00-77068267,Travis,Boone,Male,Michigan,Warren,2019-08-05,Operations,Inventory Specialist,High School,59457,Good,No,1973-07-24,
00-58180863,Rebecca,Ryan,Female,Michigan,Detroit,2022-11-06,Customer Service,Support Specialist,Bachelor,54573,Good,Yes,1993-09-26,
00-87834984,Brandon,Foster,Female,New York,Buffalo,2019-01-31,Customer Service,Help Desk Technician,High School,75042,Excellent,No,2004-02-18,
00-15606948,Luis,Macias,Female,New York,Buffalo,2023-05-15,Finance,Financial Analyst,PhD,105325,Good,No,1963-05-04,
00-40691047,Cindy,Dixon,Female,North Carolina,Charlotte,2022-07-19,Sales,Sales Representative,Bachelor,56574,Good,No,1982-10-16,
00-52248617,Richard,Hall,Male,New York,Buffalo,2017-06-18,IT,System Administrator,Bachelor,95281,Good,No,1979-12-12,
00-63037683,Mark,Whitaker,Male,New York,Buffalo,2022-02-01,Customer Service,Support Specialist,Bachelor,69941,Good,No,1985-11-30,
00-95554087,Alexandra,Johnson,Female,Illinois,Aurora,2017-09-02,Sales,Sales Specialist,PhD,81465,Satisfactory,Yes,1983-01-21,
00-31442068,Melissa,Becker,Female,North Carolina,Raleigh,2017-03-10,Marketing,Marketing Coordinator,Bachelor,59998,Satisfactory,No,1979-07-19,
00-22426037,Matthew,Jones,Male,New York,New York City,2022-03-08,Sales,Sales Representative,Bachelor,81314,Good,No,1989-10-05,
00-74418758,Robin,Mills,Male,Michigan,Detroit,2024-07-28,Operations,Logistics Coordinator,Bachelor,67184,Satisfactory,No,2004-03-26,
00-36569756,Patrick,Silva,Female,Ohio,Cleveland,2019-12-20,Marketing,Marketing Coordinator,Bachelor,63468,Satisfactory,No,1962-01-09,
00-75051695,Sara,Flowers,Male,Michigan,Detroit,2019-08-27,IT,IT Support Specialist,High School,60785,Satisfactory,No,1996-02-04,
00-19406877,Joseph,Lawrence,Male,Ohio,Cleveland,2017-10-05,Operations,Inventory Specialist,High School,63581,Good,No,1994-08-11,
00-38723100,Catherine,Juarez,Female,New York,New York City,2016-03-09,Operations,Logistics Coordinator,Bachelor,53620,Good,No,1994-06-03,
00-73332523,Amanda,Zamora,Female,New York,New York City,2015-09-27,Operations,Operations Analyst,Master,85009,Good,No,1973-12-18,
00-75322397,Mary,Branch,Male,North Carolina,Raleigh,2017-06-24,Operations,Inventory Specialist,High School,61119,Excellent,Yes,2000-05-16,
00-29158712,Nicole,Murphy,Male,Michigan,Grand Rapids,2016-01-18,Customer Service,Customer Service Representative,High School,55946,Excellent,No,1983-05-04,
00-36885969,John,Santiago,Male,New York,New York City,2018-11-23,Operations,Operations Analyst,Master,70220,Satisfactory,Yes,1981-01-17,
00-35527189,Emily,Olsen,Female,New York,Buffalo,2021-07-29,Operations,Inventory Specialist,High School,58279,Satisfactory,No,1991-07-13,
00-95625725,Angela,Conway,Male,New York,New York City,2018-02-05,Customer Service,Help Desk Technician,High School,89004,Satisfactory,No,1970-10-03,
00-99529662,Laura,Fischer,Female,New York,Rochester,2024-03-06,Sales,Sales Representative,Bachelor,60619,Good,No,1992-04-12,
00-62898301,Jason,Moore,Female,New York,New York City,2023-01-07,Operations,Logistics Coordinator,Bachelor,54719,Good,Yes,1972-08-23,
00-13432912,Jared,Reynolds,Female,New York,Rochester,2019-05-29,Operations,Logistics Coordinator,Bachelor,65293,Excellent,Yes,1963-03-06,
00-96759860,Alexandra,Baird,Male,New York,New York City,2022-02-19,Sales,Sales Representative,Bachelor,69794,Good,No,1988-05-14,
00-90994675,Kristin,Noble,Female,Pennsylvania,Allentown,2016-10-17,IT,Software Developer,Bachelor,93222,Satisfactory,No,1965-12-20,
00-82275843,Timothy,Price,Female,New York,New York City,2024-06-15,IT,Software Developer,Bachelor,79862,Good,Yes,1992-09-05,
00-49467794,Shirley,Park,Male,Michigan,Warren,2022-10-30,IT,Software Developer,Bachelor,92101,Good,No,1993-07-01,
00-93711907,Matthew,Ruiz,Male,Pennsylvania,Allentown,2015-07-25,Marketing,Content Creator,High School,64203,Good,No,1974-06-16,
00-30915021,Steven,Gray,Female,New York,Rochester,2018-01-12,Marketing,Marketing Coordinator,Bachelor,57750,Excellent,Yes,1997-07-02,
00-62631060,Jennifer,Hernandez,Female,New York,Buffalo,2018-07-16,IT,Software Developer,Bachelor,94316,Satisfactory,No,1978-12-23,
00-85431466,Victoria,Webb,Male,New York,Rochester,2017-08-06,Marketing,Marketing Coordinator,Bachelor,70039,Needs Improvement,No,1973-12-05,
00-10654149,Jeremy,Adams,Male,Michigan,Warren,2022-02-01,Customer Service,Help Desk Technician,High School,66313,Excellent,No,1999-05-26,
00-51513109,Sue,Smith,Male,New York,Buffalo,2017-03-12,Operations,Operations Analyst,Bachelor,78872,Satisfactory,Yes,1963-01-28,
00-31309629,Elizabeth,Perez,Female,Michigan,Grand Rapids,2023-03-28,Operations,Logistics Coordinator,Bachelor,52969,Excellent,No,1998-12-08,
00-12201166,Joseph,Schultz,Male,New York,New York City,2020-11-11,Sales,Sales Representative,Bachelor,78801,Good,No,1974-08-23,
00-34262207,Molly,Sherman,Male,New York,Buffalo,2018-09-05,Sales,Sales Consultant,PhD,85265,Needs Improvement,No,1964-01-30,
00-32168387,Janet,Castillo,Male,Michigan,Warren,2020-05-12,Customer Service,Help Desk Technician,Bachelor,71290,Satisfactory,No,1965-12-18,
00-61046056,Pamela,Thompson,Male,North Carolina,Raleigh,2020-09-09,Operations,Inventory Specialist,Bachelor,62131,Good,No,1990-11-22,
00-29160042,David,Brock,Female,Ohio,Cincinnati,2018-11-22,Sales,Sales Representative,Bachelor,74303,Good,No,1974-11-05,
00-31319091,Shawn,Newman,Male,New York,Buffalo,2019-10-25,Finance,Financial Analyst,Bachelor,100987,Satisfactory,No,1992-11-21,
00-65414406,Benjamin,Scott,Male,New York,Buffalo,2024-03-23,Marketing,SEO Specialist,High School,83442,Good,No,2001-03-03,
00-32232750,Matthew,Kelly,Male,New York,Buffalo,2019-08-15,Operations,Logistics Coordinator,Bachelor,59986,Satisfactory,No,1999-12-01,
00-46303469,Terry,Brown,Female,Michigan,Detroit,2019-02-18,IT,IT Support Specialist,Bachelor,56827,Good,No,1975-08-10,
00-42341555,Kimberly,Walker,Male,Pennsylvania,Pittsburgh,2017-09-05,Sales,Sales Consultant,Master,98334,Satisfactory,No,1978-09-09,
00-65859751,Elizabeth,Martinez,Female,New York,New York City,2019-08-02,Operations,Inventory Specialist,Bachelor,55116,Excellent,Yes,1990-02-28,
